light_diesel,heavy_diesel,gasoline,dry_gas
0.1663597751351465,0.09454438752096309,0.253748453098388,0.0517030345966116
0.1706415466738221,0.09522422021348784,0.24676783802521618,0.05203579829700286
0.17687884441043888,0.09489223677395811,0.24864349111497597,0.05230743856566408
0.17252243320629146,0.09580220069137058,0.2519017499187478,0.052091223867448216
0.17312542870506528,0.09496687660149195,0.25305521081678345,0.051794703060032976
0.18391076518544253,0.09449789566303055,0.2464946927758781,0.05161828331363252
0.18731050983671937,0.09388837802680064,0.2467364888424729,0.05165019298472641
0.18531459439076095,0.0939608410159237,0.25215049684186536,0.051761623055488794
0.16944392756733365,0.09390876128560942,0.25839830147586307,0.05180678643867884
0.1557001808849293,0.09564518006206532,0.2623482557401797,0.05425094348307352
0.16656612041462984,0.09484236529135326,0.26650562077241,0.05435533056586037
0.17296280826820337,0.09484833473234831,0.26867061791458746,0.05425457640749217
0.19115953561912086,0.09231977173602227,0.26302042680655396,0.05193444241230743
0.18171511532747298,0.09227076602825374,0.2574220301586187,0.05204411401480906
0.18483688501607937,0.09102870076958947,0.2543386030778362,0.05190133911716041
0.18200477967453854,0.0901633811518507,0.25430776293935714,0.05165300495779446
0.18327525503828068,0.08962083855066288,0.2523629282640121,0.05106858707072853
0.18434244760847468,0.08976115441023966,0.2508885566154816,0.05100794437495438
0.18323985352214056,0.09066876169034746,0.2525009113127378,0.05118279240923426
0.1759111233214737,0.09113432260308786,0.25718762352108726,0.0513491331792015
0.16718525942379459,0.09027916151405449,0.26081010472133725,0.05112656345208058
0.16251274876658564,0.08793860246505718,0.2648214572083747,0.05101868200685973
0.16400292290687457,0.08569188995023738,0.26190446090147534,0.05102794283314714
0.169483859956005,0.08415732642576632,0.2587597316486626,0.051140208182451685
0.17478432436033875,0.08343777541551417,0.2513830872736607,0.05163932538896783
0.17331560100343577,0.08376706824596508,0.2490184019299403,0.05209623902509938
0.17209523014376005,0.08392596139770882,0.24654104991522224,0.052231723362624015
0.17050012497595898,0.08392122341006251,0.24487870293401853,0.05180266540978145
0.1778820386171731,0.082917142473835,0.24053119088974634,0.0518946816681668
0.1758578017469618,0.08315847313193422,0.24370366887964418,0.05218205332501545
0.18021839444204552,0.08235019306092575,0.2530210879069919,0.05258975709773992
0.17697616387786763,0.08144840523829278,0.26634083739344094,0.05176187389299887
0.1804175713355316,0.08134219896881847,0.27259651226614673,0.051264041522955564
0.17943498410039854,0.0815481782475156,0.2734714750014473,0.050723453738314314
0.18272385851673956,0.08255832087293838,0.2706121608408787,0.05091064523175029
0.18043817283684363,0.08250543565969168,0.26886375625522596,0.05147936118589594
0.17583605936204455,0.08254344137587533,0.266872768701654,0.051912695583811515
0.17537638618216778,0.0823861366397381,0.26665100167459665,0.051355781040404794
0.17996835354111185,0.08197759253329277,0.2608967375467344,0.05021413483861106
0.1901531905692214,0.08131923605228333,0.252962514339361,0.04967153543831628
0.1926589026745275,0.08050022878349178,0.24940849530350867,0.05015820506392035
0.19269452019851552,0.07967541034774318,0.2487083707940107,0.05063606231228256
0.18303409155037587,0.079368064861393,0.2504062920573421,0.05063368474042958
0.18284688581834663,0.0792784524855929,0.2500944581360109,0.05059268996074958
0.1849215930644591,0.07919691353792441,0.25583425948152405,0.05042033728176101
0.18681373240939536,0.07911206210878256,0.26037688540762793,0.04991573471774029
0.18740550540118567,0.0791141380373499,0.2618124535888111,0.04994151662970714
0.18703118500749338,0.08009928839473508,0.25892895451656894,0.04997305556639289
0.1911821126693116,0.07997298019877061,0.2556085313336237,0.05010579177369941
0.189515142547618,0.0805879905067128,0.25386275746545434,0.04988585228825641
0.18949995594368652,0.08015639629155821,0.25078004223306216,0.05022405660360152
0.18635303118570654,0.0811107813363164,0.2472934630468781,0.050998993251890924
0.18283262933260766,0.08097594846103653,0.24359372380700994,0.050915222834577376
0.17984574953464535,0.08038755969332131,0.2433812660034958,0.05075031813703716
0.1810893141079117,0.07924490837576618,0.24946035036114683,0.05019576126000774
0.18557646599557281,0.07776322589213983,0.25607877691759895,0.05036783374584197
0.18728080545286405,0.07710780964241,0.2625286531862764,0.049880456953213734
0.19330962067350083,0.0758691938321901,0.2640044238158662,0.04971422338942747
0.19122440290860093,0.07439540670937059,0.2641153978488109,0.04933654650953982
0.1940124434991964,0.07645685940562688,0.25923882966396444,0.04930375558709689
0.19033445031468216,0.08012976140617593,0.25439394994523445,0.04924967761182274
0.1956950848070446,0.08419621044205772,0.2505666036504909,0.048979135887963515
0.19545108276179537,0.08446452284449948,0.24908900623403443,0.04920472747503969
0.1924017896528865,0.08455689166893562,0.24684374351927973,0.04903910509266608
0.18889250432625282,0.08429289358817499,0.24426248372771636,0.049790637906706
0.18711733590848842,0.08416269651867561,0.24498922444712717,0.04978577229799225
0.19038424825233347,0.08295332300917638,0.2443288601834783,0.05040527220355678
0.18586833501912559,0.08311990282498422,0.24467137973338393,0.05025440395624595
0.18454610942145594,0.08378285007968814,0.24575679930272565,0.05046908075288175
0.1823793081662748,0.08413991192287694,0.2492549184269206,0.04994677140444073
0.18605055497253833,0.08410372479022554,0.25203781074238824,0.04938393089258471
0.18880377805239645,0.08334117637581401,0.25011703852972345,0.04958680839608423
0.18712788499745692,0.08357323484929845,0.24948699750933295,0.04999692964416076
0.18904551695538457,0.08394584262055214,0.24864344755161077,0.05017785350694971
0.19247505123464506,0.08336118740855164,0.24875771768539534,0.04937457444994614
0.2032032256304599,0.0825247716952125,0.2461940068745238,0.048681150301223414
0.2101698893561497,0.08098164406934877,0.2414570456539249,0.04875286374284253
0.2053281186789436,0.08139502313166172,0.23879646669157645,0.048722947969184915
0.20476355027414417,0.08246821693989742,0.24010860686867844,0.04969741274532738
0.1976490640067765,0.08328316727976572,0.24658943875948447,0.05028985785453523
0.2053119477246126,0.08361765472530697,0.24994767787171576,0.0513196408615149
0.20914799803846285,0.0833437717166387,0.2552803785046361,0.05039384991637514
0.21261182877064508,0.08384689507608298,0.26119587739958683,0.050270371911315864
0.2122857578930747,0.0834978243601601,0.26387046676317694,0.05020808649070567
0.20744089342102395,0.08301614513748715,0.2628179508766701,0.05120152265201319
0.20898973605382581,0.08268080052198934,0.25740113766701345,0.05106622859032449
0.20448856252068626,0.08236175058188996,0.25703413422466614,0.05071083292898142
0.20116321807320175,0.0834764542513127,0.25978491116466457,0.0503101445765127
0.20061057512676095,0.08364150055163133,0.26463553913491267,0.05055090398295432
0.2049946867419228,0.08384688465392626,0.26902262644007957,0.050694183771216914
0.201587014249893,0.08266775031292242,0.2645695405868877,0.050331218007236334
0.19642927396250204,0.08119404172265104,0.25850070654369844,0.050359511371413354
0.18799997690156658,0.08123353161020248,0.2572866497409787,0.05055430418992851
0.18975627751480956,0.08183568489147808,0.2651504457347002,0.05063629921559143
0.18640212971045228,0.0842556175533597,0.2726263640362143,0.05023430503054026
0.18587037242004262,0.08391199670344127,0.2734476188666961,0.04982560498119244
0.18570751272651115,0.08261116700433592,0.26878334844020346,0.04970042737510067
0.18358310496876223,0.08187550891829364,0.2642048779942357,0.049574631558538876
0.18840453312960498,0.0821811212360981,0.2601734236277419,0.0496081135475987
0.19438915911294086,0.08342720759571237,0.25570601229211215,0.05008102892848208
0.19502991846315404,0.08437830066511204,0.2530706669870265,0.05044411996917582
0.186852193236955,0.08519462284114342,0.2521622739181699,0.05036610000213993
0.1722242451814871,0.0850218713695178,0.2582488216208615,0.05028857187276264
0.17343044019372428,0.08373441099416265,0.26788216912700985,0.049932438739424226
0.17890186781041825,0.08299460540842551,0.2765689870867623,0.0498572892001988
0.1851724898734586,0.08226550469849148,0.27882662605545966,0.048725190854195424
0.1832991588364374,0.08216002301032493,0.2733825734285326,0.04870820783690921
0.1790379183244031,0.08231511833132188,0.2707244964928678,0.04874042746266404
0.1792846255990641,0.08305005721738964,0.26925675170313945,0.04942108401754211
0.18228843964064287,0.08334573397336849,0.26929167093126694,0.049344957362664976
0.1813751760437105,0.08426055523151363,0.2659516679943339,0.04932529728780739
0.17777595584316022,0.08437771570669207,0.26331960795773435,0.04994219655891795
0.17325103883457849,0.08478176743553653,0.2633997524409243,0.05053797641142729
0.17421523466153488,0.08401083526375663,0.26452662785714054,0.05042476598207096
0.17235744834153738,0.0859426713466305,0.2660993403042591,0.050358108311858635
0.16738520096767892,0.08600157640245734,0.2661726891819005,0.049863690543687306
0.16543906252068408,0.08634336764499849,0.26664786746337815,0.04982188097269168
0.15612397114069848,0.08474388583221322,0.26579418061891985,0.04988307303224226
0.1555163951831968,0.08502769690708721,0.26664844463884296,0.05041571732626779
0.14843849445793278,0.08423263446953248,0.2658995502065654,0.05117907818398129
0.1585445929161623,0.08464879082115058,0.26511649707562013,0.05151343581419579
0.1584464714052031,0.08479200207427975,0.2602073204963265,0.05191852506042206
0.1598113570705639,0.08585026811645283,0.25798170367688417,0.052229587250371176
0.1506963563506302,0.08547400589584417,0.25813207269055005,0.05231292413891107
0.15747838647747706,0.08484560748291908,0.2580462214876334,0.05230537866527499
0.1608542764904761,0.08778937408826715,0.2575095516057197,0.05245754311013813
0.16572652899797202,0.0939196078511226,0.2565125334665584,0.05271688657504498
0.16474637058731292,0.10002510412696232,0.25876547229508984,0.05252052261985524
0.15963739562306656,0.10469510879551877,0.26381710236869715,0.05227694589024011
0.1562214240802339,0.10746615290126887,0.26586432089001577,0.05183952200734313
0.1470145150884715,0.10857270662798468,0.2718230153361001,0.051802443924162764
0.1526332715027819,0.1090826917908948,0.2723230053557998,0.051655327348033714
0.15454223543739365,0.1095256764623779,0.2726551983109174,0.05137875657360255
0.15729057883775743,0.11350103613713411,0.26734928923609846,0.0514299828740927
0.15930717084172516,0.1140437115344812,0.265302135283741,0.05169226404482566
0.16628284645448332,0.11376589029259371,0.2642671610172109,0.052213848518527464
0.1735016155294205,0.11213034031582089,0.2646390227256201,0.05228849428835884
0.1717865342310783,0.1129343698063385,0.26461810322156726,0.052151314479848984
0.16625597033300327,0.11594497148635159,0.2670844615970881,0.05235827097232876
0.15642916855826672,0.11434958204574719,0.2676897482654469,0.05188202048702312
0.14637250097464696,0.11438613529996967,0.26709574926717633,0.05194101274298267
0.14191034444585587,0.1137476119782829,0.2666381999832213,0.05176810622846861
0.13704164566174415,0.1142180997447074,0.26725705068905703,0.05280023711854413
0.14475637653279946,0.1134709872498196,0.26762248263120414,0.05289232722691346
0.14413136480031052,0.11237385315529191,0.26518787814314504,0.052604615801413
0.14751076862132428,0.11264307622807959,0.26307248065991024,0.05152343637290077
0.14280084741506185,0.11146276001614605,0.2665643078377839,0.051315378258770694
0.1434720636246712,0.1096995180961694,0.2696123464850458,0.05132544374676275
0.1446626139528624,0.1101361450422911,0.2739817173367273,0.051621673949477205
0.14553713536396493,0.11188232166091767,0.27208740213784927,0.051325602009057114
0.13988961217325901,0.11351389188619931,0.26892398107307713,0.05111591052651683
0.13834000452093623,0.11385647471169301,0.26675867389501284,0.051178145093073044
0.127662296071048,0.11521222738759118,0.2726912937238354,0.05171464227639134
0.11952336010470568,0.1163054116805268,0.2786886985852967,0.05220074140062783
0.1066842123606706,0.11992069225932825,0.28345508521545304,0.0525832147621233
0.10763639908936215,0.11894152405011839,0.28345342471505275,0.05253949379293307
0.1122891780388216,0.11730417406051497,0.2837210379344385,0.052453477692092104
0.11453198996111764,0.11471037715461047,0.2835302096644208,0.05171582920305144
0.11428679419588508,0.11463063409183122,0.2768128087030953,0.05154868998594608
0.11463856414114215,0.1145602784893767,0.2686367213290031,0.05159181075486567
0.12566433757238313,0.11476607662392072,0.2583472927690141,0.05197724771694373
0.12820591167322576,0.11220874975256961,0.2488407638723344,0.052388903175718066
0.1325420323031848,0.11454632757201497,0.2520623436917986,0.05233722789402678
0.12754838784413117,0.11370042120137938,0.25971004059999203,0.052575901055326696
0.12532873946056863,0.1162156565987692,0.2699907384453953,0.051341081421198045
0.12140959452616243,0.11459650657495449,0.26910971051639815,0.05143260487732551
0.11573606436011807,0.11259291823720413,0.2672887264243414,0.05090607409961148
0.11930260905826691,0.1126363085008118,0.26238231335078366,0.0514149954806397
0.12256190776086678,0.11219867052195379,0.2614794314025184,0.05147461382399643
0.13066491531703628,0.11455130586953036,0.2620877405383783,0.05195400224436876
0.12594477236343063,0.11569043780281943,0.2666507148903904,0.05235121667165204
0.12275905296462389,0.11541701283370373,0.2675307495489142,0.05202694283705957
0.1195914871240827,0.11386439023044032,0.2660689358652805,0.05205810349879596
0.12641456062040685,0.11615752560151968,0.2652600382471959,0.051702069742169364
0.12978222065929668,0.11514904891952663,0.2638758498147133,0.051828029361599665
0.12932772919753038,0.11480542852827544,0.25759165745657714,0.051210591437456404
0.12343207153940428,0.11117331610123914,0.25191629126463283,0.051410586294520104
0.12486227494286972,0.11114165157563216,0.2516413177209529,0.051000711603793616
0.12790056355692914,0.11284185705088176,0.2557915550565193,0.051625459974336846
0.12994518634521782,0.11189266009152146,0.2591527234545453,0.05125218691755529
0.12802107839513754,0.11443918205124975,0.259596720231616,0.0513925240588191
0.12590812779564803,0.11260354209460696,0.2572767597080127,0.05108020529172891
0.12050200902292921,0.11656167764139416,0.2591666622234896,0.05202644827319909
0.11851558437692164,0.11547100698206776,0.2591736516472363,0.05267030053141181
0.12588693819109129,0.1188741937541806,0.26155311810338666,0.05315404953349868
0.13170370096284795,0.11772174812801413,0.2595029420908953,0.05287633835072732
0.12837181279626753,0.1198059721858197,0.26109531735393776,0.052986319040628754
0.12486094142678052,0.11781585308980809,0.2611399613214904,0.05377578731065395
0.13070680739694643,0.11605648889389866,0.2647745843720974,0.05275844502327578
0.13475665085501978,0.11415408138572261,0.26430654558823785,0.05340348263136073
0.12695130995233586,0.11575479043859467,0.26593852557260445,0.0488786077798594
0.11806694345658486,0.11644462629387715,0.2634859049894053,0.046918588581216725
0.11835424361671884,0.1172657072750605,0.266444019839008,0.04260055256938082
0.12087392287071669,0.1159036889751667,0.2677677117147975,0.04238399664936465
0.12436821153332772,0.1153034338943796,0.26897689975786215,0.04189961842262488
0.12473524685554213,0.11493351875818567,0.2693986411128295,0.041046533431545705
0.12832587154956934,0.11501226069722797,0.266165855181873,0.04064162928491534
0.12893182499118006,0.11519655538053086,0.2646741205328574,0.03962728684171721
0.1260692866663378,0.11562009558657965,0.26438811924206984,0.03983465968102878
0.12237842435267536,0.11619969456985998,0.2695813376951177,0.03993918010732834
0.1206457048157755,0.11739330564957409,0.27623852122632075,0.039510598359892075
0.12027927743057915,0.11652702651680064,0.27618573705132765,0.03944930389880802
0.1164823627903305,0.1176234957604804,0.2755658120233357,0.039609136738023826
0.11098642525614222,0.11759581119075474,0.2719125163848631,0.04026941425287576
0.1115988975386645,0.11817145622936179,0.26677580832502107,0.04053258434017984
0.12119629529700428,0.11606485960783014,0.2634376014317241,0.04078632117451516
0.1266962207701962,0.11600832418419443,0.2648915518968045,0.04125810483149111
0.12846433296845444,0.11545943743734063,0.272387621544358,0.04227158430272178
0.12492970090946087,0.11686787022100763,0.2768339900167476,0.04272012095990725
0.1273787360413829,0.11718613780160933,0.2769878331322754,0.04309472839173366
0.12175931796584658,0.11824296580472163,0.2780970604422128,0.04269836022402618
0.1212391054352388,0.1184148884472978,0.2812391748963035,0.04233262835836482
0.11652338209867041,0.12035732326502982,0.28497452316381544,0.04253616297903366
0.11780127522762429,0.1197037328164576,0.288017266465337,0.04169598744487539
0.11563944646085483,0.11966886658759265,0.28809862971905237,0.041547206355222306
0.12116805875237491,0.1184832182014024,0.2833382400180038,0.040920843536289074
0.1699168652946859,0.11795689961247158,0.27782970543775865,0.04126738733867456
0.16114247806688564,0.11773601643998938,0.2721764062032108,0.041092561636453986
0.15227759912616345,0.11479811257411066,0.26826380724069276,0.041272186200783365
0.10487308472869539,0.11421682231909983,0.26345359143962993,0.0416716423545663
0.11175942462810026,0.11474276034199637,0.25935128168780464,0.0419925280182872
0.11588960424506303,0.11582585834281545,0.2579636790801671,0.042073810629598196
0.11581375893097726,0.1165250822868763,0.2603201277379723,0.04222824416659187
0.11175746110995552,0.11516635031087637,0.2637022330556069,0.042468357638297906
0.10648341804291919,0.11549937490368564,0.2694546812250325,0.04182989437097357
0.10753332184197635,0.11528467487103652,0.2741942073210479,0.04180886716310227
0.11462261340562775,0.11575835692776723,0.27886295156163343,0.041432465293236576
0.12121299486892531,0.11499605345718783,0.2769495969294991,0.04170671587832238
0.12272670489722516,0.11595706071852041,0.27124537316288133,0.04068142667043257
0.12524891822253248,0.11779556359693716,0.2628409440334673,0.041141616956367894
0.12638858458121377,0.11966112449995495,0.2589228012536383,0.041534107864932904
0.12630603976394184,0.11791433524771452,0.253547321197706,0.0427260629165397
0.12575122023303775,0.11651134974469936,0.25507367076979603,0.042818497017413026
0.12644833067997363,0.11753024474103653,0.25660620958220826,0.04293965838946024
0.12796263678946035,0.12025818936391755,0.26392498638139833,0.0426187235006698
0.12658026888830554,0.12017748888233556,0.26697930418923155,0.04182296492204557
0.1275793663903391,0.11801203092236573,0.2701327575642353,0.041079670541026056
0.12001301558975622,0.11706924611740843,0.2728815053486047,0.04101727042306773
0.11436981076345157,0.11749896224865256,0.2743896423223914,0.04196447357605024
0.11035117127091836,0.11729144992381269,0.27400541588326677,0.042216491625893096
0.11441659388754571,0.11832125936476048,0.27075956384445554,0.042069265588492485
0.12118386831606438,0.11634132215740177,0.2661105720798756,0.041508803915216656
0.11966772785123059,0.11650655656914029,0.2598734526705757,0.04105488734212631
0.12360546373483551,0.11562635522177135,0.2548895078466115,0.04050984081818175
0.12719770788725304,0.11779949368763593,0.2513750572861455,0.04022443712386736
0.1362648129041305,0.1158701868069095,0.2535834558662409,0.04116645531293588
0.1347316058659081,0.1158298595586913,0.2546651594021704,0.04182132934938317
0.12454986848618096,0.11585886362419634,0.25780390306870804,0.04218290868162506
0.11812541685019035,0.11770360718879222,0.25829000873060426,0.042168014216156686
0.11812274302970084,0.11749759604483423,0.2592412143715169,0.04202535476347326
0.12461179862933436,0.11645616065135697,0.2584240865691395,0.04231225961048138
0.12272251399566497,0.11664149129910786,0.25886986370441123,0.04205252888600913
0.11877682542227455,0.11641171606310416,0.2554199078635314,0.042088711703172146
0.11914375285919762,0.11859274827187757,0.2528091485732414,0.041720556180604225
0.11910757787608978,0.11712062188944428,0.2499204735763056,0.04170864184438329
0.12279819221494712,0.11540876874117847,0.24485236964792317,0.041171960835123395
0.12024484582910067,0.11266073596277798,0.24215711151046554,0.04111923643162592
0.12153145710370047,0.11394216200509172,0.24095572948231542,0.04122921646023922
0.1172145722341782,0.11667351485468527,0.24612882474326517,0.04150045755772459
0.11385004946648805,0.11690778390817375,0.24862314173781652,0.041480071034162264
0.11693900192070307,0.11655588213358013,0.25126560325859326,0.0417466880138635
0.12481384744943032,0.11483057577456543,0.2534357113688755,0.04139841034327916
0.12769336286016592,0.11442316480780065,0.2580833256079441,0.04148503398178132
0.1248719396933031,0.11279198537114977,0.26229396801191773,0.04178417993403079
0.12210036465164975,0.11279031882612835,0.26750475565972825,0.04254084360780491
0.12350251340675905,0.11328692437990734,0.2713168238384137,0.04248227118505067
0.12294681325297305,0.11533028516375002,0.270160851682744,0.04176448874054473
0.11704497653872432,0.11538959386586034,0.2690173998201669,0.041428215039092275
0.11628162354130843,0.11505321109132982,0.26674328227586225,0.04148042360265704
0.11523730024130807,0.11350397437653686,0.2680171023130636,0.0416031487256935
0.12158465787525433,0.11321776090967833,0.2677201626373004,0.04141686307908717
0.11996072716302064,0.11355309259676552,0.26369265566819666,0.04129129938947942
0.12051869832994089,0.11587451257979486,0.2595522106633441,0.04122725467433939
0.11812942497153084,0.11718237218786845,0.2569831312886476,0.04152884784807533
0.1172287372108892,0.11563187037494252,0.2584437998319271,0.04145325251527959
0.11849236630829137,0.11428792265832927,0.25823779665859314,0.04182371628634285
0.11711200220536629,0.11298290559954982,0.260723941037684,0.04216686857692897
0.11377650471460282,0.11466789483975129,0.25966186007055825,0.04283296269352395
0.11013186445384596,0.1143241511155155,0.26336665221623656,0.0424498983529694
0.10879446515530605,0.11577396826722475,0.25925001448260276,0.042491921686289215
0.1100659435031483,0.11776633866913777,0.259293824461892,0.04211589458325788
0.10864930388488006,0.11872038250311581,0.2537026681891873,0.042434939913659694
0.11023644943703984,0.12091120548115747,0.25258556986257263,0.04257516056784502
0.1110738230929485,0.12109731166388674,0.2550291404263155,0.04302341914532512
0.10948798440173704,0.12462772601657457,0.2635897366586539,0.043132370403762714
0.1104327569783195,0.12336475681183647,0.26739149363145764,0.04359920255302244
0.10753766104130738,0.12321427453847983,0.2720855288048015,0.043383297605051656
0.10748371415442028,0.12113021306168095,0.2708409264592327,0.04356631393104385
0.10820816682244914,0.1227439874846065,0.27323820538916976,0.042597540723636
0.11379961454303478,0.12137394851641445,0.2703012922093165,0.04222306519700475
0.11308833034270385,0.1219102952002801,0.27125953469951286,0.04173432147371539
0.10724387394317003,0.12118041989675368,0.2705187130827032,0.04182667363915669
0.10400876917504387,0.12284119376365615,0.2689931718323299,0.042407114549524165
0.10729255030213544,0.12293978905834062,0.2625418566556348,0.042505046424371806
0.11607546085209221,0.12224262056387884,0.26058409308401737,0.043281350376643477
0.1100099393772564,0.11553737292676665,0.2612169038695824,0.044421367679047405
0.09874237226998983,0.10662464334452956,0.2689187634083617,0.05076879253460765
0.09943098543227376,0.10651965829575061,0.27571044523444377,0.049782182626260954
0.09831862642295738,0.1142468495000737,0.28448378978071726,0.0490592252026404
0.13150733803473705,0.11029473072839577,0.2852864574402745,0.04357101164779261
0.13937042811722605,0.09820955400480028,0.28288917067573627,0.044791180011184116
0.1623323028216191,0.08462383955909013,0.2780937578770431,0.04501285781745439
0.15102425708804135,0.0845623583193015,0.2757988765575655,0.0450331750461811
0.152069264075733,0.08405555874418016,0.2730557257141696,0.04469193939023894
0.15570543530759856,0.08311744176077113,0.26901407316050935,0.04431972712984038
0.16253819292793198,0.08300202263237805,0.25912325342345555,0.044041607827996085
0.15345425811804939,0.08119398145749464,0.24562011226492791,0.04308590614170241
0.14710204688365522,0.082833382976851,0.23842471239324153,0.04411706165445848
0.1417696496857482,0.08209832199502312,0.24188913859413608,0.04468861176355224
0.15226963317383707,0.08453341072914325,0.2530118230816538,0.046356355682504
0.14910386782538443,0.08302025913304989,0.2586318431456407,0.04595207288286818
0.15158761223869835,0.08495404745942496,0.2614332817528083,0.046048818016179424
0.1553912027360861,0.08522857006203258,0.2625479480317059,0.04602668417892297
0.1612191707265724,0.08639561180313361,0.2614246564539241,0.045987162738367296
0.1629743072700456,0.08585795790021522,0.2602685617316629,0.046256657375164795
0.16047150193054635,0.08544094583063191,0.25883287842295166,0.046208407020817355
0.16399943788538407,0.08539195892164142,0.2584874214280467,0.0461296110583232
0.16618626676354356,0.08502927488970786,0.25741484623214567,0.04572356449381723
0.15733517321624782,0.0856044901243324,0.2576545271133672,0.046285433584992194
0.15761715402369653,0.08453605698545953,0.2636783976583519,0.04650379298179011
0.1474675444114228,0.08315095357834075,0.2696353540025976,0.04672547791592471
0.1531907105124194,0.08184087470305101,0.27296815205371366,0.04651669477318353
0.1495044347187731,0.0824308194831854,0.26973016096594543,0.046549208775165316
0.15645432084238584,0.08372824905928793,0.26879110493231995,0.04689612336710022
0.15695185931277852,0.08355250016774357,0.26692039671297124,0.04682256012407879
0.1568328892135287,0.0828769755726971,0.26671693630326504,0.04672960595792431
0.15167915018817746,0.08168205530760059,0.2657815821043621,0.04628266158119559
0.1478926808377973,0.0818770629245796,0.2664769477913159,0.04615684709616139
0.14668411784002572,0.08214272218537111,0.26715019070134927,0.04613731751387542
0.1518832981916778,0.08251986130422481,0.26562212244749944,0.04616940970412292
0.15130870167358884,0.08288122442276769,0.26561796382425523,0.04640785013603147
0.15091527942255184,0.08393183383645583,0.27061351247502596,0.04681166089839295
0.14684610732892037,0.08512611659503036,0.2770511060168587,0.04662517833244202
0.14498120682813465,0.08539557176128812,0.28344410432802986,0.046365373700856236
0.14378618554881106,0.08449048413392954,0.28235064134918514,0.045880100227529724
0.14430870154667313,0.08463101171338087,0.27853547682243257,0.046087051010357885
0.14735229148891554,0.08486209718706324,0.2746849152997866,0.04578979455846552
0.1462476180395977,0.08472398899575093,0.27248117546981765,0.04563899097526522
0.14794640899622832,0.08395135960580741,0.2725302578008871,0.045400796333417
0.14993830789522475,0.083641207333999,0.2678616880198332,0.045503675616080354
0.1635882406098345,0.08403596838447573,0.2646579791389184,0.045835840667065225
0.16383489899863748,0.08436707670636934,0.264129985258157,0.046125931975660575
