noise,sin_high_freq,noise,cos_high_freq,noise,vary_freq_sin,noise,vary_freq_cos,noise,non_fourier_freq_sin,noise,non_fourier_freq_cos,noise,sin_low_freq,noise,linear_periodic_med_freq,noise,cubic,noise,cubic_y_stretched,noise,parabola,noise,spike,noise,lopsided_l_shaped,noise,l_shaped,noise,sigmoid,noise,exp_base_10,noise,exp_base_2,noise,linear_periodic_high_freq_2,noise,linear_periodic_high_freq,noise,linear_periodic_low_freq,noise,line
0.9640721523339147,-0.017215355049156614,0.9989943776541724,-0.011088316817405165,0.9992812536499472,-0.014873348100081651,0.9942480407374689,0.018316331744263222,0.8030721076341106,0.19920939321849224,0.9968715422404569,0.0009696744635924009,0.1371208282585069,0.8048414936791669,0.06056304115733924,0.9632632814835272,0.7661407089971716,0.14955477455094507,0.8042692652490127,0.057318895911032786,0.5814785474750044,0.1673441588901596,0.8962312908655617,-0.0032546638898966135,-0.0036165672945114302,0.9999999999999986,0.14267593569225456,0.803241496082982,0.5529769903262376,0.43209647095585124,0.8680036576457647,0.14484890027485872,0.15883528433138083,0.9287756678327912,0.5777128152426703,0.44061029852643224,0.6170894655850878,0.26576493300195003,0.4984723564353907,0.3867514730944476,0.9973787146931619,0.03282644913229725
0.9307767503942634,-0.04188860101233994,0.010351985176914269,0.7561611019340716,0.8899369219863531,0.019428628521755233,0.7789435366079167,0.08635047646360312,0.5769049392538668,0.17130681403453626,0.9837298934909803,0.005953116922591125,0.9695055974563596,0.016897964005879274,0.7473932869441613,0.07693492757915335,0.3099679673397434,0.5006991302623243,0.8863891719559069,0.009841151400516343,0.7289543591165117,0.075219268493877,0.9804596268118871,-0.05734579328544475,0.615818007628488,0.1208859626861189,0.8072260258202875,0.19889078264883125,0.08539700951756557,0.8709268672814279,0.9784507280908891,0.05199031100171534,0.9153337377689206,0.10736662825398681,0.9681339439434585,0.009289442652479326,0.7355672699259359,0.23121814544569627,0.6316602820144888,0.3623004354883686,0.2370434677300124,0.7763083089692578
0.9969719161120066,0.01540069104578934,0.7842762964936856,0.1294089810854499,0.38798925640278425,0.41866673741830257,-0.0035916112117522214,0.9999999999999986,0.9717633715662188,-0.0074520112669420975,0.6893647943198022,0.06784297554490953,0.9732980895771663,0.016265747225638647,-0.010756722636253269,0.9275374158576521,0.607315590180292,0.1851741699934779,0.9961483681401837,0.00609069345701228,0.8786494647196679,0.09914493657980122,0.7310004606738466,0.019135488958402204,0.5695704241643977,0.20220115535511574,0.993296553153133,0.10963503620232196,0.8541426076010834,0.2215158248262759,-0.024835998894262357,0.9999999999999986,0.7543140730330067,0.23296072949871802,0.10083072406907911,0.9011892580684677,0.9763434548681623,-0.04362460675541972,0.8200443677844005,0.10932747537105882,0.9385898343037146,0.099078738897123
0.5764152336154593,0.06742255084277174,0.9098997246857945,0.019198451634336342,0.9960006709103375,0.013981272887652909,0.7458159994823623,0.10463249078821552,0.1746371340664683,0.7104246470480368,0.5550390238529597,0.3728071050150204,0.044847090458601024,0.9088280338596357,0.9126960320074312,0.016096189068222955,0.9938901476234505,0.10362860973524114,0.09892587615174242,0.9317878803863042,0.03623952117219342,0.9078926046875634,0.6761871859141916,0.239904585346177,0.4051409037349387,0.25292655698747674,0.8829416337632944,0.1113314666380543,0.8609836815792629,0.22039612196908978,0.03617673464764726,0.9999999999999986,0.759147075299055,0.23084620935137642,0.6243437447175797,0.35515151453934507,0.92208184852622,0.10920928538100919,0.8431273902922837,0.1634817056762792,0.6525111230613598,0.32576414321465885
0.46690598760192203,0.18952526459766722,0.883995111619032,0.06645169401388211,0.2239258772173658,0.6283463077705711,0.7134359966810777,0.08591723231923629,0.6922524048705152,0.09957360941072867,0.9850395348221531,-0.0142404491168538,0.909217573636821,0.03277465644606634,0.991188588765437,0.01173840483750928,0.9994576599495606,0.015261452475620314,0.9921772935202742,0.014032118937680268,0.8574030568970002,0.06190698095963967,0.9872755344033667,0.0025980188352049544,0.8481462461826734,-0.014418139275797154,0.7501303609500249,0.1891692187867107,0.039067878918147336,0.9999999999999986,0.20162821445181345,0.6486543269442374,0.04718081993693102,0.9999999999999986,0.6780129518269765,0.20009560477048408,0.8658666086274807,0.15517224242455666,0.9984601283345723,0.014356445488863192,0.788374348026568,0.06200999925949582
0.3216375864399955,0.27792643242707216,0.9898796568332603,-0.020618026865328588,0.7628313722995426,0.003583434955877838,0.9647002356971832,0.06697695514799125,0.658022552895339,0.19163004446828902,0.5120491490715982,0.24282265911602474,0.9018753626298123,0.02331193556028905,0.7197841145643008,0.0057377231164828756,0.8939764780519058,0.04141844970396339,0.9619483327373188,0.012098553706565242,0.9972208818355716,0.019484422218132718,0.7484133070825965,0.018439275028940775,0.9741560511656323,-0.04989142171826632,0.9377562747991757,0.027775331676510626,0.10251505929136717,0.8831145227167267,0.8890503176515089,0.12608818561028795,0.013939989486848381,0.9825510840754021,0.4332591607420585,0.6400097713330265,0.8337176470975738,0.18518734050096516,0.92036403692614,0.03383991991482655,0.1959769451301281,0.6854257610164934
0.9267492669066235,-0.018105548454567962,0.7493569935178492,0.10166895571414754,0.9915230024153951,0.049683738934411956,0.003211193217600994,0.9825510840754021,0.07146098999160633,0.9497448839416592,0.17270598647319257,0.7778183061900888,0.8864668879348648,-0.03367812957193421,0.9639644002367317,-0.012038582501036676,0.7712274286931692,0.09998094255339608,0.9252486207110141,-0.012461040481474474,0.9907718037845432,0.019863787886412614,0.10381177348093495,0.8150891086335205,0.18157901578533997,0.7378158776614413,0.9609213463527336,0.10638793288012545,0.8370954643129594,0.1658592775381197,0.9183297391095677,0.21903825108902095,0.7281602214431211,0.32878118129777506,0.8430987017291013,0.10990223656847534,0.7808256039647059,0.2554505527503539,0.9949239565227642,0.038850428597115814,0.37693701114691525,0.5087265479398384
0.7695060771268256,0.14544689976175998,0.9904774326117577,0.024624977138915843,0.6688398616140454,0.24085055789248935,0.9990669464796796,0.06874793393507521,-0.03300604413789254,0.9999999999999986,0.521393139709653,0.38039867079063616,0.8943480248790031,0.05222012178910362,-0.009381089749437743,0.9087742588885745,0.8991126250700345,0.05309837825795528,0.9346839506812086,0.10258393075149269,0.9969748114812326,-0.010851714147648146,0.49606219069388147,0.3729541587287051,0.4776996434767744,0.21779949020143494,0.09080423629224899,0.7982912463655131,0.669043073285146,0.21470170775853561,0.924249342672343,0.14581692645501573,0.001561104755018805,0.9999999999999986,0.041723285999811344,0.9999999999999986,0.9767460187208902,0.09302377225188574,0.1271921941716081,0.9370294623622921,0.7128364253959132,0.3272247198716645
0.6412786923902754,0.07376912802776478,0.641550286564393,0.08469791935781433,0.7430908159963523,0.08710327219124664,0.9175474804998219,-0.005464982122671406,0.8714632975389301,0.04231138091373471,0.9971764649389832,0.031186860723524255,0.9929109991982772,0.009472814116922088,0.6310780687379489,0.07777293429501872,0.997141791491995,0.01633456675143183,-0.019625083920220776,0.9360294373910775,0.9292004739285821,0.10512377563040233,0.996379480201501,0.0008302303348400199,0.018423568927923184,0.9999999999999986,0.9903585839769682,0.03799599302007504,0.06938177099843568,0.9999999999999986,0.9203702523340173,0.041618506069628025,0.9342050964427765,0.09620193758283994,0.9561539208701353,0.07853863967205321,0.08250391516923195,0.9999999999999986,0.30214354902277063,0.5758110870844986,0.6238081169140166,0.31298696013100014
0.9967761317078685,-0.017062298404930964,0.9963365091878523,0.018085982188506978,0.5141327491598635,0.3272121976742231,0.46037934287562665,0.45279438922048376,0.7492079223681769,0.07276302212662017,0.2467542726941374,0.6013459233674427,0.9900867935814608,-0.03489269769907597,0.863753928961596,0.03354948000917068,0.9921727674991658,-0.012862701733917308,0.3469215250964971,0.6139362977177055,0.7993940174049284,0.0969411118863963,0.0038994342777632918,0.9999999999999986,0.566102582526306,0.26204534470805163,0.2596242117871904,0.5871024904873753,0.9963869288768141,-0.010122191424700208,-0.0019654828499797716,0.9999999999999986,0.3904651749802366,0.5733675511093516,0.6496945446135304,0.2567424000954492,0.9444321921928724,0.09923383656966354,0.8534867110370533,0.1747595740766963,0.6435932342755293,0.35108495906163123
