motor_onoff_states,inlet_O2,out_tower_flow,liq_level
4,5.556487727272725,87.97019609090908,8.236658666666667
4,5.659483999999998,56.11158318181817,8.092562999999997
4,6.238506545454544,28.146247636363626,8.037643666666664
4,5.521461818181819,93.69682609090908,8.083022424242422
4,5.439957636363636,126.84836799999998,8.182930666666664
4,5.257866,94.26178409090907,8.372607
4,6.351923363636365,0.2589039999999999,8.164532666666668
4,6.393424272727272,41.391965818181816,8.314506666666666
4,6.248855999999998,18.365556,8.251943333333331
4,5.738090636363634,78.65168772727272,8.27163003030303
4,5.728149,11.316462272727271,8.315910333333331
4,5.870613363636363,113.9909398181818,8.370353666666666
4,5.725629272727272,43.43270645454546,8.379527
4,5.419158999999999,53.12656972727272,8.316746999999998
4,6.2419363636363645,9.738896,8.158036333333335
4,5.729232818181819,31.752846818181816,8.181917121212122
4,5.430603,30.54517827272727,8.235381333333333
4,5.465674999999999,49.69236581818182,8.168937666666666
4,5.712889999999998,54.48531018181817,8.010706999999996
4,5.873106999999999,22.283445181818177,7.858175666666668
4,6.388092999999999,6.735395272727272,7.940797333333332
4,6.479643999999998,0.092282,7.930778696969694
4,6.466050363636361,34.387909545454534,7.908385999999997
4,6.851852545454544,5.536312454545453,8.020556999999997
4,6.515883999999999,98.77464563636364,8.228580333333332
4,6.016158999999997,85.17309409090907,8.110218333333334
4,6.548309,31.43631572727272,8.064535333333332
4,6.913205454545453,0.0,8.602761090909091
4,6.06575,16.659075818181815,8.659413454545454
4,7.097625,0.1179169999999999,7.882948999999998
4,6.073379999999999,12.86719018181818,7.924151666666667
4,6.317046454545456,0.0410109999999999,8.05963433333333
4,6.300492363636363,0.0977988181818181,8.068160909090906
4,6.236267636363638,40.50946736363636,8.127806666666665
4,6.858253272727273,0.2332739999999999,8.262271333333329
4,6.534900363636364,48.25009872727272,8.258967333333333
4,6.151615818181817,65.20778799999998,8.483860666666665
4,6.7936370909090895,28.251894636363623,8.605866
4,6.534958,32.514276363636355,8.588753545454546
4,6.151667090909091,49.93529436363636,8.469151333333334
4,6.023476272727272,36.48057781818181,8.44114633333333
4,6.2176448181818165,69.00886027272728,8.680719999999999
4,6.905538636363634,21.45963345454545,8.409990666666666
4,6.560461454545455,64.21176318181817,8.396122333333329
4,6.235978454545452,27.47848372727272,8.36940415151515
4,6.627091727272727,67.98539163636363,8.331998666666665
4,7.124767636363634,9.240629454545456,8.267541666666665
7,7.316969999999996,47.99942309090909,8.131004999999998
7,7.023354181818182,124.1133119090909,8.314646999999999
7,7.379912999999997,34.832104454545444,8.373512999999999
7,7.297515727272725,0.34863,8.225170999999998
4,6.706789272727272,0.0,8.214833515151515
4,6.667708363636364,0.1435519999999999,8.212810999999999
4,6.985713090909089,0.0,8.304362666666663
4,7.481568363636363,0.207638,8.337159999999999
4,6.853485000000001,67.93645118181816,8.313589666666665
4,6.223889727272725,64.20898363636363,8.173668333333332
4,6.264417818181819,0.207638,8.029869212121211
4,7.269356272727272,29.180650363636364,8.001734666666666
4,7.243664636363636,23.31153136363636,7.857728666666665
4,7.544309999999998,0.3644758181818181,7.850101999999999
4,6.918992999999999,45.114228909090905,8.076546666666667
4,7.309341,7.479540454545451,8.040346666666665
7,6.775283999999997,2.4484450909090905,8.091742878787876
0,6.3230247272727285,10.97202436363636,8.101798666666664
0,6.340408545454544,90.58391345454544,8.280725999999996
0,6.811071999999999,6.129984909090908,8.512205666666668
0,6.441497999999999,48.97744654545453,8.316811333333332
0,6.697336909090908,13.099437909090902,8.20032
0,5.941772,70.38243809090909,8.36758127272727
0,6.437683,59.69466199999998,8.40030633333333
0,5.898354090909091,86.13092154545456,8.412346666666664
0,6.681726090909091,65.18473636363636,8.437097999999999
0,6.860047727272727,61.2621928181818,8.345242999999996
0,6.854109363636361,0.438351,8.158692666666663
7,6.552979545454545,17.225053454545453,8.172967696969696
7,7.509841545454542,0.0013977272727272,8.175760666666665
7,7.521385727272727,0.1527969999999999,8.389303666666665
7,6.962240363636362,23.42370518181818,8.307673666666666
7,7.320389454545453,0.3229949999999999,8.398485666666668
7,7.097122545454544,0.310175,8.191011666666668
7,7.330322,34.10759581818181,8.434675666666667
7,6.7926173636363645,65.70795727272727,8.398192666666667
7,6.998581727272727,33.11288818181818,8.376701303030304
4,6.01927090909091,48.40994536363636,8.325077666666667
4,6.9301605454545445,30.62268418181818,8.063993666666665
7,6.932298454545453,12.416465909090906,8.115709666666664
7,7.176236727272728,45.88307909090909,7.98813133333333
7,6.759345818181815,15.041193454545452,8.01336033333333
0,7.243404181818182,9.89379018181818,8.187734666666666
0,6.066928181818181,34.679404727272725,8.125177575757574
0,6.534431636363634,50.790585636363616,8.111331666666665
7,6.594882636363636,60.35330054545455,8.471286666666666
11,6.497738636363636,24.716258818181817,8.528397515151513
0,7.180421181818181,34.49673718181818,8.143745666666664
0,7.171032454545454,73.48550399999999,8.147205636363635
0,7.327385818181817,34.759281090909084,8.144544000000002
0,6.465483363636361,0.2716657272727272,8.487294848484847
0,6.908867181818183,15.444494363636364,8.52878912121212
0,7.972792545454545,0.34863,8.298929666666666
9,6.725290909090909,88.34718163636363,8.013962333333332
8,6.138815999999998,129.42302763636363,8.310673333333332
8,7.45480818181818,0.1820029999999999,8.401403333333333
1,7.130870727272727,0.0281959999999999,8.128006999999997
8,7.232874727272726,14.02487327272727,8.194737939393937
8,7.02341309090909,77.96426872727271,8.369998333333331
8,6.409592636363634,36.701793090909085,8.350711999999998
8,5.866084818181816,68.45812009090908,8.286331666666666
8,5.897481545454543,63.7099788181818,8.448252333333329
8,5.663966545454544,45.71194854545454,8.220963666666664
8,6.3483411818181805,16.107212818181818,8.252955454545454
8,6.512821090909091,26.671688,8.352340666666667
8,6.616974000000001,27.392061999999992,8.212735666666665
8,7.101212454545452,15.814451,8.306748333333331
8,6.5000991818181815,10.924735636363636,8.358239999999997
8,7.322623090909093,0.0538259999999999,7.9825240000000015
8,6.985482090909091,6.447954181818177,7.989578212121213
8,6.404904727272728,0.207638,8.011428999999998
8,6.8090780909090896,7.829260818181818,8.025838666666665
8,6.909228363636362,31.93524209090909,8.078467999999997
8,7.183173181818182,10.009574545454544,8.184235
8,6.814621727272729,98.46444890909088,8.248541333333334
8,6.821780363636361,52.74024199999999,8.271862181818182
8,7.447167454545456,0.207638,8.344243333333333
8,7.704187727272726,9.84470036363636,8.183489333333334
8,7.284927272727271,0.0,8.282533
8,6.773181909090908,0.515253,8.712908999999998
8,7.061385999999997,4.510314272727269,8.209123
8,6.720334090909089,51.14772099999999,8.266914666666665
8,6.466625454545454,103.83121827272728,8.26253024242424
8,5.854423909090908,81.04490718181815,8.261603666666666
8,5.7846353636363625,63.17924236363634,8.260908333333331
8,6.467466545454544,0.2332739999999999,8.33797033333333
13,5.509859363636362,10.083390181818167,8.302199666666665
1,5.362270818181817,33.58866545454545,8.240547999999997
1,4.7172550000000015,85.49603354545454,8.3982313030303
1,6.854515818181816,0.502437,8.500381666666668
1,6.229787181818182,49.579901272727255,8.093510333333333
1,5.811833272727273,70.86493418181816,8.231255909090908
8,5.586927454545453,100.93998809090908,8.100273666666666
8,5.65092181818182,21.64952454545454,8.238842666666667
1,6.287175545454544,23.155781090909084,8.338645
1,5.995178000000001,28.82318181818181,8.239848333333331
1,5.983733999999998,0.0146230909090909,8.321151333333331
1,6.037521909090908,0.0666459999999999,8.30359506060606
8,6.984117909090909,0.1435519999999999,8.300964666666667
8,5.995597727272727,24.347857818181808,8.263447999999997
8,6.335602181818182,63.91041636363636,8.213475666666664
8,6.615690181818183,44.86772781818181,8.001508333333332
8,6.811768818181818,20.20712563636364,8.145947999999995
8,7.104734999999998,57.74168209090909,8.289556121212119
8,6.857605909090907,40.33709699999999,8.311072333333332
8,6.669835454545456,57.57661045454545,8.307804333333332
8,7.411138999999999,0.388924818181818,8.211886666666667
8,6.769197636363636,10.357818636363636,8.407785333333335
8,6.997923727272725,0.0794609999999999,8.326534999999998
8,7.018210999999998,0.1948179999999999,8.29451881818182
8,7.135772999999999,5.19035818181818,8.289722000000001
8,7.126302727272726,8.031407,8.290346333333334
8,7.041107909090908,8.335643272727271,8.276222666666667
3,6.905838272727273,32.89656536363636,8.114783999999997
8,6.455080545454544,100.25952209090909,8.024646333333333
8,6.337382636363636,69.47991981818181,7.988501696969697
8,6.479239727272726,24.866687727272733,7.983086333333333
8,5.841552363636362,18.331046909090908,7.905676333333331
8,6.277188,42.163242,7.645735666666665
5,6.062096636363636,49.53525672727271,7.709552666666665
5,5.510283272727273,61.29568927272726,7.71469933333333
5,5.319977000000001,0.1948179999999999,7.692756575757572
5,4.974919999999999,59.34342781818181,7.689468999999997
5,5.410688363636363,57.72816481818181,7.620109333333333
5,5.484262818181818,40.32485736363636,7.780925666666667
5,6.029267363636363,68.43866109090908,7.935739666666666
5,6.624921545454543,0.1069045454545454,8.356852999999997
5,6.850797090909092,0.0,8.30597921212121
8,6.690079636363636,25.278848454545454,8.298357
8,6.48986309090909,6.179041,8.081158
8,6.725501818181818,30.511598545454543,7.980485000000001
8,6.870804727272725,23.99904845454545,8.577999999999998
8,7.0594790000000005,17.81034909090909,7.594443303030301
8,6.554030999999999,59.63838127272727,7.999140666666666
8,6.571197999999998,58.52513509090908,8.116636999999999
8,6.944453454545455,0.34863,8.236364939393939
8,6.056212999999998,88.93303345454542,8.283330333333332
8,6.069564,0.2717239999999999,8.486678090909091
8,6.199403272727272,13.39154009090909,8.460230666666664
8,6.557221454545454,7.077891818181813,8.222123
8,6.344800454545454,8.444648181818176,8.329782000000002
8,6.682355999999999,42.93197145454545,8.422393666666663
8,6.12182518181818,30.25894163636364,8.422091969696968
8,7.061385999999997,0.0410109999999999,8.40677406060606
8,6.823059454545454,21.455051090909087,8.318242999999995
8,6.762972545454545,63.68310063636362,8.248765333333333
8,6.351089999999999,76.58105972727272,8.273839333333333
8,7.017517,29.006782545454545,8.328232333333334
8,6.95525018181818,60.18432472727272,8.14695027272727
8,5.991363999999999,59.91954936363637,8.179447303030301
5,5.487823000000001,0.0,8.397861666666664
5,6.157580909090907,37.14490663636363,8.244028333333329
5,7.383444636363636,2.8674759999999995,8.434857666666664
1,6.95363818181818,103.81607345454542,8.386737
1,6.427193,110.9270408181818,8.385992999999997
1,6.888288181818182,36.07601418181818,8.404587575757574
1,7.445832272727273,58.97020836363635,8.51390533333333
1,6.757010818181817,35.53341063636363,8.151307666666666
5,7.435408454545453,17.581287999999997,8.059264
5,6.334330454545452,94.549379,8.240619333333331
5,6.660535818181817,56.15626818181818,8.359756515151513
5,6.082915000000003,121.42321563636362,8.378217575757574
5,6.2343590909090905,3.3991487272727263,8.45266133333333
5,6.537928727272727,79.57514090909088,8.244298666666667
5,6.681824545454544,18.764118909090904,8.217997333333333
5,6.584990636363636,49.38801063636363,8.291711333333332
5,7.30847409090909,12.170741181818178,8.445680696969696
8,6.754264909090909,34.584867090909086,8.408366999999998
8,6.268289636363637,74.77157445454544,8.422123999999997
8,6.782595272727272,15.484713545454545,8.294838333333331
8,6.741098454545456,0.2460889999999999,8.415345848484845
8,5.176035090909091,103.1419378181818,8.438830666666663
8,6.174720181818182,0.399896,8.498930666666668
8,6.286624454545455,43.96614109090908,8.395377666666665
8,6.2966951818181816,0.2547717272727272,8.328294
8,6.039070454545454,51.41059363636364,8.265396
1,5.306625,57.39064036363636,8.177054575757575
1,5.37857,14.381214545454544,8.159834666666665
1,5.479049454545453,0.2589039999999999,8.436753999999997
1,6.595876727272725,1.8394969999999984,8.381315666666664
1,5.996338999999999,8.810760727272726,8.269310666666668
1,5.960926090909089,114.39350427272728,8.268400999999999
1,6.351606727272726,49.869244454545445,8.155832424242423
1,5.791397818181817,50.38427081818181,8.133885333333332
1,6.262206999999998,68.01161072727272,8.222907666666663
1,6.229943272727272,11.896103909090902,8.474390666666666
1,6.3117980000000005,66.342087,8.169290060606057
1,6.300352999999999,26.510884363636364,8.14596127272727
8,6.148754272727272,0.1307319999999999,7.957124666666665
8,6.465022090909088,21.77651372727272,8.297098666666665
8,5.894088000000001,68.73110990909089,8.261948333333333
8,6.050080545454545,86.4259338181818,8.266165666666666
8,6.014794999999998,0.1307319999999999,8.11442136363636
8,6.300223909090908,10.149557545454549,8.107375545454543
8,5.890273999999997,5.176315363636363,8.105919333333333
8,5.786921181818183,37.18724227272727,7.916551333333329
1,5.183248727272726,8.264429545454547,8.315846878787879
1,5.728134818181818,31.431245727272724,8.050678333333328
8,5.198449272727272,52.46515272727272,8.225351666666667
8,5.689736272727272,27.209454090909087,8.223344999999997
8,6.848525636363636,0.1307319999999999,8.232858333333331
8,5.972290999999999,18.671969909090908,8.258197000000001
8,5.974196999999999,72.82785745454544,8.242739909090911
8,5.825666454545455,45.07935072727271,8.02497033333333
8,6.783476272727272,0.304757909090909,8.112348939393938
8,6.426238999999997,41.01474627272727,8.216564666666663
8,5.019366999999999,67.25445027272727,8.123230333333328
1,4.484471545454544,14.76818754545454,8.378002333333335
8,5.902100000000001,38.955671909090896,8.17537733333333
8,5.580196818181817,29.875992909090908,8.401626333333333
8,5.618178727272725,17.19645490909091,8.370099151515147
8,5.634688999999999,15.2717119090909,7.9512203333333344
8,5.610084363636362,28.519429181818168,8.27629721212121
8,5.103469272727272,37.152226727272726,8.429936999999995
8,5.244459999999998,55.12355918181818,8.519701999999999
8,4.706498454545454,100.21341445454544,8.45113633333333
8,5.256178454545455,0.2128049999999999,8.517121999999997
8,6.0305965454545465,0.34863,8.459193272727273
8,6.140296,76.94800654545453,8.422801999999999
8,5.493632545454547,116.5010306363636,8.335718666666667
8,5.9751163636363644,100.25858754545452,8.217911999999998
8,5.913028909090909,61.64746827272728,8.259636666666665
8,5.515184909090909,86.02958609090908,8.179002
8,6.356109090909089,91.68199409090909,8.215771666666667
8,5.973884999999998,23.825663909090903,8.238882666666665
1,5.653797272727273,6.057277454545456,8.336095575757573
1,6.902821454545454,44.451745909090896,8.11771933333333
8,6.0802464545454535,68.14780409090908,8.346581999999998
8,7.040786363636364,3.716568636363634,8.208039666666664
8,6.879702363636365,12.242149727272723,8.20915433333333
8,6.537307545454544,57.94095372727272,8.530096666666667
8,6.2382372727272735,20.02732881818181,8.180123
8,6.006623000000001,48.83010545454545,8.356317060606061
8,5.963660545454546,58.92078563636363,8.514299333333334
8,5.8937361818181815,0.0,8.459378999999998
8,5.242959999999999,76.98148327272726,8.38474433333333
8,6.120511090909091,0.0,8.405562333333332
8,5.552673000000002,6.741105090909089,8.376568666666666
8,6.077983363636363,76.90941672727271,8.356666333333333
8,5.358143727272726,35.3523929090909,8.28483933333333
8,5.953513545454544,32.65043118181818,8.319112666666665
8,6.306408181818181,12.276814727272724,8.322405
8,5.587201909090907,29.60306063636363,8.325245999999998
8,5.620759909090908,91.12090436363636,8.68423718181818
8,6.13852727272727,7.495991818181814,8.589873999999998
8,6.117247999999999,32.524841727272715,8.367449666666662
8,6.195426818181818,110.83961136363637,8.393956666666663
8,6.287392272727272,86.52414272727272,8.330979333333332
8,6.119155000000001,0.1820029999999999,8.236038
8,6.735821454545453,0.0794609999999999,8.243535454545453
8,6.569835272727272,21.421921,8.247207999999999
8,6.334052909090909,23.276226636363635,8.319578666666663
8,5.76025590909091,45.24364609090908,8.228047999999998
1,5.227929181818181,3.723465272727272,8.548566666666662
1,5.747618999999999,51.82203218181819,7.742047333333331
1,5.041503,45.40036845454544,8.05061827272727
1,5.4459885454545445,69.21050045454544,8.140592999999997
1,5.989074545454545,0.2008797272727272,8.242490999999998
1,5.534154181818183,13.831854909090907,8.286200999999998
1,5.288372272727273,57.040511909090895,8.368887666666664
1,5.405628545454545,65.33143763636362,8.271803666666667
1,5.297088,47.879288818181806,8.054094000000001
8,5.266571,132.85544654545453,8.289692333333331
8,4.948858818181816,86.23615836363635,8.47639012121212
8,5.403033090909091,0.1948179999999999,8.387137
8,5.278364454545454,3.086617090909089,8.208909
8,5.443685636363637,0.1307319999999999,8.172697999999999
8,5.062900636363636,85.60329954545452,8.229033
8,5.162810727272728,0.2845389999999999,8.154142939393939
8,4.423522999999999,114.51544181818178,8.060484090909092
8,4.921554272727272,36.23619081818182,8.274884666666665
8,5.79653709090909,4.260046909090903,8.342482666666667
8,5.293447272727271,25.625108545454538,8.160202333333332
8,5.620204454545455,20.41066818181818,8.149479
8,5.410205272727272,29.92951472727272,8.17376933333333
8,5.755806090909092,15.373065818181818,8.19313551515151
8,5.479098454545453,31.914267363636355,8.223278666666664
8,5.93492927272727,44.279468272727264,8.343810666666666
8,5.9596317272727255,63.63350209090908,8.347673
8,5.308151727272726,99.61474954545452,8.313447666666665
8,4.890822909090908,63.467187545454536,8.324979454545455
1,4.837417272727271,51.85378436363636,8.317599242424242
1,4.980468,0.0281959999999999,8.025786666666667
1,4.706076181818181,64.16495645454545,8.367719333333334
1,6.104795727272728,0.092282,8.367384666666663
1,6.722259272727275,0.7437141818181817,8.071433
1,6.163562181818183,2.1728309090909086,8.073953454545455
1,6.363457818181818,0.2589039999999999,8.08375533333333
1,6.773087363636362,122.76191390909092,8.100002666666665
8,6.451611909090908,21.26679245454545,8.090000999999997
8,5.876921999999999,100.04807390909087,8.19535
8,6.636006,71.0658167272727,8.286746333333332
8,7.108746,0.2332739999999999,8.285639878787876
8,5.929854454545454,31.348575999999994,8.281336999999995
8,6.376211,0.2845389999999999,8.32252733333333
8,7.240199999999999,0.0666459999999999,8.252400333333334
8,5.826828454545454,30.83108236363636,8.238653666666664
8,5.201142909090909,31.525358363636364,8.194805666666662
8,5.232851272727272,49.8126159090909,8.18298924242424
8,6.066071,4.193745454545454,8.137036666666665
8,5.980130090909091,88.05537345454545,8.361871999999998
8,5.55754209090909,56.68721909090908,8.292212999999999
8,5.062866181818182,73.27262045454545,8.348006666666665
8,6.0316639999999975,17.49661627272727,8.381229666666664
8,6.519984636363635,39.86621172727272,8.353768606060603
8,5.930992909090907,63.08113136363635,8.246975666666664
8,5.864824818181818,22.721466272727262,8.232469
8,5.281881545454544,77.43696709090908,8.202577333333329
1,5.434036090909089,115.06173109090908,8.057843333333333
1,6.760120181818181,0.1820029999999999,8.344534000000001
1,6.663761363636363,25.18576418181818,8.327343575757576
1,6.75688127272727,28.81317945454545,8.431998333333333
1,5.78224890909091,15.401573636363633,8.32296496969697
1,6.72985909090909,0.2460889999999999,8.244789333333335
1,6.587235818181817,37.27474927272727,8.243022999999999
1,7.35601918181818,40.520286090909096,8.175842999999999
1,6.907780727272725,49.49307499999999,8.205530999999999
1,6.768795727272727,17.31649327272727,8.269153666666668
1,7.301783545454546,45.65096727272728,8.206349454545455
1,6.656802727272728,59.14862345454544,8.161314333333333
8,6.825394727272727,40.78444009090908,8.356871333333332
8,5.333490272727272,45.78987927272727,8.309651666666664
8,5.113717181818181,89.42250345454543,8.350852
1,5.149846363636363,125.21886999999998,8.192402333333334
1,5.155945,27.099262727272723,8.10542206060606
1,5.504989,57.24729990909091,8.043017333333331
1,5.339049999999997,11.002301272727273,8.158389666666666
1,5.846404999999999,30.77958072727272,8.113157000000001
1,6.348036999999999,44.39094036363636,8.210621333333332
1,6.872558,93.02896454545454,8.081363333333334
8,6.864929999999999,34.04476945454545,8.25135815151515
8,6.769561999999998,43.153850909090906,8.373295666666666
8,6.695666363636365,33.77746736363635,8.274258999999999
8,6.388091454545453,19.969981636363634,8.227517666666662
8,6.459987272727274,32.713024,8.458256333333331
8,6.207673636363634,56.83933745454545,8.526806333333333
8,6.584519727272727,10.15196463636364,8.50529427272727
8,5.9226990000000015,26.798967090909084,8.489856666666663
8,6.418608999999998,58.07668045454543,8.420073
8,7.13379309090909,6.197397181818179,8.410262
8,6.819884,22.85900045454545,8.404288666666668
8,5.221213363636363,0.34863,8.379575333333332
1,5.4827805454545455,94.42102990909088,8.164226666666664
1,6.7321073636363655,19.74414327272727,7.891038
1,6.632339909090909,24.75243918181817,8.04525345454545
1,6.133229545454545,0.1948179999999999,8.112467666666662
1,5.796432090909091,0.2589039999999999,8.316246666666665
1,5.5528001818181805,24.647403,8.275058999999995
1,5.802367999999999,24.768071727272726,8.637835999999998
1,5.750156454545453,40.20492072727272,8.199900666666666
1,5.000738272727273,72.21050609090908,8.369645333333331
1,5.381592999999999,15.218462,8.35046718181818
1,5.547991454545453,64.6867809090909,8.307292666666664
1,6.242481090909091,6.169117636363634,8.205501
1,5.797408727272727,54.44050572727272,8.311013666666666
1,5.719936,92.10570636363634,8.261545333333332
1,6.086296636363636,62.72187509090909,8.253167666666666
1,6.187819999999997,46.234857454545455,8.254240666666666
1,5.422233818181817,0.4255310000000001,8.256656333333334
1,6.411314909090907,52.63327518181817,8.237421666666666
1,6.061894454545455,86.95160245454545,8.350015333333332
1,6.246555272727272,62.46616954545454,8.366639333333332
1,5.688095,76.22623100000001,8.397031666666665
1,5.700301272727273,107.447899,8.40377915151515
1,6.318936090909087,0.207638,8.418969333333335
1,6.094284999999999,45.70637372727272,8.384775999999999
1,6.570821272727271,45.80860309090909,8.436794
